# q qerr q^{ 0.25 }*I(q) q^{ 0.25 }*I(q)err
5.674929039305736831e-04 2.844972107948976880e-04 2.386117119928687202e+02 1.396061529089214218e+03
1.148899370130779425e-03 1.593506736090453848e-04 3.800335239646540231e+02 9.240895519374732885e+02
1.690528571858088179e-03 1.607778195237353277e-04 5.905935532804369359e+02 1.381926272354000275e+03
2.241866674943214510e-03 1.624380793292098057e-04 4.493804751721576736e+02 1.254804365838666399e+03
2.823089956553034678e-03 1.787958159578247833e-04 6.121721082481190024e+02 1.318583583496573965e+03
3.397691792008107527e-03 1.654200107260591994e-04 4.396113483596639071e+02 1.815540624025586339e+03
3.955905906185787878e-03 1.581242633162599563e-04 7.800357820690055632e+02 2.273049104211946542e+03
4.519315497203105388e-03 1.683468328344326747e-04 8.027845255007571268e+02 3.866555465628450293e+03
5.094624480167554877e-03 1.662435421534576264e-04 8.336827811588738086e+02 2.886645558491229622e+03
5.671667658710049208e-03 1.752760759842015225e-04 7.203823980727327125e+02 2.309258534043076907e+03
6.229435306002196852e-03 1.566941657328803285e-04 7.911300107053396005e+02 2.206639894576961524e+03
6.818425326918784932e-03 1.698659042947616045e-04 8.466643994710266270e+02 2.788991166222618631e+03
7.392546870843330446e-03 1.666475300425771769e-04 9.951359451316047853e+02 3.135477320757640427e+03
7.958735922135976720e-03 1.616219573196543788e-04 1.177245001949101606e+03 2.915588443193838884e+03
8.523351536763364850e-03 1.651414567132583546e-04 9.639256132086046591e+02 2.635839429908101465e+03
9.082177839432660840e-03 1.612368320144011544e-04 9.955306605006959444e+02 2.350325972696140070e+03
9.653289543242585258e-03 1.734477465576669993e-04 1.102002267187767757e+03 2.285656916720525260e+03
1.022632910579091697e-02 1.656498643276444491e-04 1.101575096753063235e+03 2.127401495916680688e+03
1.079378886745451134e-02 1.666241285096857038e-04 1.065739496531541818e+03 2.325441314700361090e+03
1.136322232886073993e-02 1.657395509400995924e-04 1.102044735468585714e+03 2.190610544131794086e+03
1.192487803400927096e-02 1.598068237739880368e-04 1.081387444009801811e+03 2.419658913721518275e+03
1.250107846052310803e-02 1.758130933935119508e-04 1.047802939191348059e+03 2.138460613282411941e+03
1.308013446480046395e-02 1.632003798560462853e-04 1.031550788715280532e+03 2.417401439858214871e+03
1.364529727767590378e-02 1.636500483111470142e-04 1.371234409543057609e+03 2.855118002799193164e+03
1.420711257824900688e-02 1.632274629034310010e-04 1.445643667425013746e+03 2.718012299167769015e+03
1.477622771744476447e-02 1.660652488222497678e-04 1.163723031449091877e+03 2.543859316927462714e+03
1.535205590902211266e-02 1.691173193363761497e-04 1.140815606482910425e+03 2.214031993384178350e+03
1.592141408496132449e-02 1.606268769112478021e-04 1.121835311738279870e+03 2.127953932446328054e+03
1.648727759634203288e-02 1.683231996598719767e-04 1.170805351682167839e+03 2.164233614575217416e+03
1.705712208282728418e-02 1.663414770258688099e-04 1.042045529554298582e+03 2.279189599495091898e+03
1.763195912570766563e-02 1.635018512689289153e-04 1.110962398045306372e+03 1.919090476799439784e+03
1.819607168035014197e-02 1.684424408021118911e-04 1.068760652808392251e+03 1.935279031928887889e+03
1.875870703073690554e-02 1.582377186662897641e-04 1.064873131547590674e+03 2.023190388817204621e+03
