# q qerr q^{ 0.25 }*I(q) q^{ 0.25 }*I(q)err
5.674929039305736831e-04 2.844972107948976880e-04 8.946447079784922707e+00 1.357898441056204319e+02
1.148899370130779425e-03 1.593506736090453848e-04 3.995123708059934131e+01 1.847209607308637942e+02
1.690528571858088179e-03 1.607778195237353277e-04 2.273850342617185305e+01 1.603909575358263737e+02
2.241866674943214510e-03 1.624380793292098057e-04 1.894905209359296450e+01 1.569656499931681992e+02
2.823089956553034678e-03 1.787958159578247833e-04 1.656321286332856957e+01 1.486024271640440020e+02
3.397691792008107527e-03 1.654200107260591994e-04 1.279756157405107686e+01 1.460126399163430619e+02
3.955905906185787878e-03 1.581242633162599563e-04 1.310978711229646798e+01 1.409853082518073393e+02
4.519315497203105388e-03 1.683468328344326747e-04 6.320700176449858532e+01 1.410523593753461228e+03
5.094624480167554877e-03 1.662435421534576264e-04 8.193826490455604983e+01 1.765229918683775395e+03
5.671667658710049208e-03 1.752760759842015225e-04 1.449749242336845327e+02 1.821173664189310102e+03
6.229435306002196852e-03 1.566941657328803285e-04 8.850807628676385264e+01 1.081721072159614096e+03
6.818425326918784932e-03 1.698659042947616045e-04 1.373449533859676421e+02 1.787927741111315981e+03
7.392546870843330446e-03 1.666475300425771769e-04 1.114089293931822340e+02 1.428912048410257057e+03
7.958735922135976720e-03 1.616219573196543788e-04 9.840659290290818717e+01 1.198284412072378927e+03
8.523351536763364850e-03 1.651414567132583546e-04 8.097823965332523244e+01 9.933465833530059399e+02
9.082177839432660840e-03 1.612368320144011544e-04 1.023064119103735408e+02 1.176622681669405665e+03
9.653289543242585258e-03 1.734477465576669993e-04 1.721029292619294608e+02 1.389761315581101826e+03
1.022632910579091697e-02 1.656498643276444491e-04 1.126433984296991611e+02 1.126154945793054139e+03
1.079378886745451134e-02 1.666241285096857038e-04 1.138556147886769878e+02 1.092538959884015867e+03
1.136322232886073993e-02 1.657395509400995924e-04 1.081722443145231694e+02 1.076031641324804923e+03
1.192487803400927096e-02 1.598068237739880368e-04 1.698734897467448093e+02 1.574681083140328610e+03
1.250107846052310803e-02 1.758130933935119508e-04 1.260231133213794266e+02 1.321138447569596565e+03
1.308013446480046395e-02 1.632003798560462853e-04 1.320052918424077859e+02 1.305926119265401439e+03
1.364529727767590378e-02 1.636500483111470142e-04 1.092277468829498588e+02 1.036322240869423695e+03
1.420711257824900688e-02 1.632274629034310010e-04 9.478840958559526086e+01 9.773634465057004945e+02
1.477622771744476447e-02 1.660652488222497678e-04 8.578513578225401659e+01 1.032362712204511809e+03
1.535205590902211266e-02 1.691173193363761497e-04 8.855226383706400384e+01 1.129217263242142735e+03
1.592141408496132449e-02 1.606268769112478021e-04 1.096768603847131658e+02 1.280574336074492521e+03
1.648727759634203288e-02 1.683231996598719767e-04 8.927697399254174115e+01 1.382821051410502605e+03
1.705712208282728418e-02 1.663414770258688099e-04 9.691740333453840606e+01 1.663841007067143209e+03
1.763195912570766563e-02 1.635018512689289153e-04 6.059312950364134309e+01 8.396966725233033912e+02
1.819607168035014197e-02 1.684424408021118911e-04 7.034321972265888689e+01 9.592467602831492286e+02
1.875870703073690554e-02 1.582377186662897641e-04 6.305385615117743470e+01 1.148899980172810729e+03
1.932677667244641836e-02 1.651583032282129043e-04 7.786122655476698640e+01 1.426441513391701164e+03
1.990329311346715827e-02 1.671760846201205894e-04 6.523367303759965807e+01 1.103527213063773843e+03
2.048092620250665727e-02 1.603971381583346560e-04 4.418290348969954806e+01 3.541183030780309764e+02
2.104464476282554355e-02 1.602337383903214025e-04 3.890875995194146952e+01 3.348662610323381159e+02
2.161114527896519297e-02 1.607033082626155708e-04 3.734516890919321241e+01 3.440680472728134873e+02
2.218133410754839774e-02 1.655552938162110899e-04 4.532906477423901492e+01 3.636134279135732186e+02
2.275185259835647150e-02 1.618820481130585603e-04 4.221204236256156861e+01 3.735138468560123783e+02
2.332495775814624403e-02 1.642487956110087733e-04 3.831604435521177265e+01 3.876568159467855708e+02
2.389088285140539628e-02 1.577065762391947857e-04 3.562545794705084745e+01 3.088779846391256569e+02
2.445923729321806961e-02 1.652478754713913303e-04 4.083390490242462789e+01 3.358633451314251488e+02
2.503496178947177062e-02 1.651494830160459568e-04 4.017096384035776424e+01 3.641931964955774674e+02
2.559778794607868793e-02 1.552884428917792757e-04 3.906153238134869810e+01 3.873858638604028783e+02
2.616085406419820653e-02 1.634993579041898472e-04 3.700086151653997035e+01 2.732609295825148479e+02
2.673466598694612326e-02 1.659473723571959416e-04 3.426398507895721934e+01 1.812522944486741778e+02
2.731115693516828272e-02 1.632758392516604881e-04 4.809015447242623509e+01 4.232043361167564512e+02
2.788118685142516526e-02 1.621574962242474424e-04 5.107752657960090659e+01 5.708298436662175845e+02
2.844334218658856744e-02 1.575568508801520565e-04 5.396374123750840113e+01 5.268046462349717558e+02
2.901128934261586884e-02 1.666863616080674739e-04 4.779695882689460973e+01 4.547100659583284710e+02
2.958334755515614270e-02 1.636364590833695352e-04 4.889890825248127015e+01 4.298700134162345421e+02
3.016005481025983703e-02 1.663033300384563862e-04 5.441488494996516323e+01 5.403970852423873339e+02
3.073541670121657243e-02 1.610394776267720098e-04 5.049874313517648972e+01 5.118457993072044019e+02
3.130202113967314043e-02 1.601611386835888914e-04 5.220621325518217049e+01 4.675976005630467967e+02
3.187829616083302092e-02 1.617314655979870588e-04 8.193426888661764451e+01 9.116753445568044754e+02
3.243116544564791232e-02 1.538608760869338953e-04 8.005778318649180392e+01 1.186463798046739612e+03
3.299216766677993268e-02 1.611233124514211226e-04 6.877742147863563105e+01 9.467393103166932633e+02
3.356736398329099313e-02 1.663454620882158432e-04 7.168265076201879538e+01 8.771109202396854698e+02
3.414402660727465511e-02 1.640382449361125745e-04 7.659016657131974171e+01 1.031473385948469513e+03
3.471130967831000808e-02 1.630032768676974132e-04 9.911078293129979500e+01 1.799041471926323084e+03
3.527735698771047868e-02 1.586001804608078701e-04 9.307833835581232051e+01 1.515793119261917354e+03
3.584212235715712042e-02 1.639966754556168333e-04 8.168924347922099116e+01 1.225076874798072595e+03
3.641360588793606662e-02 1.657583269312397649e-04 6.812401596964805606e+01 1.010695476338914659e+03
3.699204988164981472e-02 1.675000753634397783e-04 5.885530412810314260e+01 8.312893005489322604e+02
3.756614079521862493e-02 1.629487981199718039e-04 6.037811349037055209e+01 7.029891580956320922e+02
3.813173457968466878e-02 1.601709563038417852e-04 6.257029997978269620e+01 8.002394647320181775e+02
3.870123861937398851e-02 1.665320094485753287e-04 6.663213877593524614e+01 9.099409691410915002e+02
3.927038477907367903e-02 1.595739901444135473e-04 6.311444995718349560e+01 1.017641883426446384e+03
3.983223020581289769e-02 1.600525917385948560e-04 6.631977850864879542e+01 1.192367564883948489e+03
4.040319254749303451e-02 1.629847608929755492e-04 7.657639759136385749e+01 1.429953155424256693e+03
4.097847983742942957e-02 1.637423276387615315e-04 5.389410588971211524e+01 7.270953845269550584e+02
4.154845757908610243e-02 1.632858927968540170e-04 4.573431907030786192e+01 4.917437417273051778e+02
4.211096617867943898e-02 1.591954733700759082e-04 3.709819909288772521e+01 3.829266180452568733e+02
4.267479996429063283e-02 1.626922294717144508e-04 3.607629213400743851e+01 3.760678481300233784e+02
4.324894861578967853e-02 1.648791604420656303e-04 3.700874905819200933e+01 3.909850364090873995e+02
4.382259982426141981e-02 1.648119453955710235e-04 3.707117325761915794e+01 4.008118434018336416e+02
4.439684817608391398e-02 1.657857907598298485e-04 3.887752413228343329e+01 4.363350224373223227e+02
4.496810105634749255e-02 1.605461979391622574e-04 4.026020178151510009e+01 4.712021244855803275e+02
4.554171224836644355e-02 1.614682433042145099e-04 4.290051124240679314e+01 5.260648979467534900e+02
4.610155748578476098e-02 1.611681308731387956e-04 3.408275806684439146e+01 3.560456892140309719e+02
4.666878268161533255e-02 1.633706314247453106e-04 3.287795969274547758e+01 3.706198970338838308e+02
4.724179112493420707e-02 1.640064362845387305e-04 3.626162533139412147e+01 4.072458919449658765e+02
4.781485863682106985e-02 1.603970986623863418e-04 3.821666389106346884e+01 4.700427779340939196e+02
4.838090364323261588e-02 1.627767526220613541e-04 3.687893024844601797e+01 5.229335559738191250e+02
4.894660559372156217e-02 1.600077588688515891e-04 3.309101464396681536e+01 3.842327788262273316e+02
4.951392975822679204e-02 1.634972655076515600e-04 2.312947021946171233e+01 1.492416289418008546e+02
5.008115425656571584e-02 1.603631424906807766e-04 2.454065977570883561e+01 1.581526679732078549e+02
5.065256697268687158e-02 1.664439466334601014e-04 2.832018351006345114e+01 2.132010589563043652e+02
